城市行政区划代码,城市名,地铁站ID,地铁站名,经度,纬度,所属线路
3202,无锡,320200021052032,高浪东路,120.376048,31.523336,320200021052
3202,无锡,320200021052033,周泾巷,120.385582,31.513717,320200021052
3202,无锡,320200021052034,无锡新区,120.392141,31.499378,320200021052
3202,无锡,320200021052026,长江南路,120.403221,31.497390,320200021052
3202,无锡,320200021052027,硕放机场,120.430807,31.502584,320200021052
3702,青岛,900000073472009,东郭庄,120.412004,36.334834,900000073473|900000073472
3702,青岛,900000073472010,沟岔,120.400078,36.327025,900000073473|900000073472
3702,青岛,900000073472011,农业大学,120.390904,36.315811,900000073473|900000073472
3702,青岛,900000073472012,正阳中路,120.390723,36.306004,900000073473|900000073472
3702,青岛,900000073472013,小寨子,120.390192,36.296519,900000073473|900000073472
3702,青岛,900000073472014,凤岗路,120.386132,36.285973,900000073473|900000073472
3702,青岛,900000073472015,流亭,120.388616,36.268301,900000073473|900000073472
3702,青岛,900000073472016,仙家寨(汽车北站),120.393189,36.240025,900000073473|900000073472
3702,青岛,900000073472017,瑞金路,120.395172,36.227434,900000073473|900000073472
3702,青岛,900000073472018,遵义路,120.397632,36.214618,900000073473|900000073472
3702,青岛,900000073472019,南岭,120.400139,36.201457,900000073473|900000073472
3702,青岛,900000073472020,兴国路,120.401527,36.191035,900000073473|900000073472
3702,青岛,900000073472021,永年路,120.396039,36.181643,900000073473|900000073472
3702,青岛,900000073472022,沧安路,120.382098,36.180128,900000073473|900000073472
3702,青岛,900000030289001,青岛北站,120.376795,36.169777,900000073473|900000073472|900000030289|900000154760|900000154759
3702,青岛,900000030291001,李村公园,120.425954,36.167794,900000030291
3702,青岛,900000030289005,李村,120.424747,36.159067,900000030291|900000030289
3702,青岛,900000030291003,枣山路,120.433459,36.153862,900000030291
3702,青岛,900000030291004,华楼山路,120.439516,36.149334,900000030291
3702,青岛,900000030291005,东韩,120.441927,36.128291,900000030291
3702,青岛,900000030291006,辽阳东路,120.450073,36.117388,900000030291
3702,青岛,900000030291007,同安路,120.455361,36.111315,900000030291
3702,青岛,900000030291008,苗岭路,120.464784,36.100457,900000030291|900000071655
3702,青岛,900000030291009,石老人浴场,120.464463,36.093228,900000030291
3702,青岛,900000030291010,海安路,120.450859,36.085683,900000030291
3702,青岛,900000030291011,海川路,120.443405,36.076445,900000030291
3702,青岛,900000030291012,海游路,120.434638,36.071724,900000030291
3702,青岛,900000030291013,麦岛,120.423198,36.066093,900000030291
3702,青岛,900000030291014,高雄路,120.410706,36.066133,900000030291
3702,青岛,900000030291015,燕儿岛路,120.401596,36.064963,900000030291
3702,青岛,900000030291016,浮山所,120.390666,36.065735,900000030291
3702,青岛,900000030289028,五四广场,120.380343,36.064750,900000030291|900000030289
3702,青岛,900000030291018,芝泉路,120.368590,36.069496,900000030291
3702,青岛,900000030291024,台东,120.354282,36.082090,900000030291
3702,青岛,900000030291025,利津路,120.346366,36.082639,900000030291
3702,青岛,900000030291026,泰山路,120.333341,36.084281,900000030291
3702,青岛,900000030289002,永平路,120.393108,36.172198,900000030289
3702,青岛,900000030289003,振华路,120.405921,36.169204,900000030289
3702,青岛,900000030289004,君峰路,120.414861,36.164622,900000030289
3702,青岛,900000030289006,万年泉路,120.427661,36.148605,900000030289
3702,青岛,900000030289007,海尔路,120.423208,36.137111,900000030289
3702,青岛,900000030289008,地铁大厦,120.414359,36.130893,900000030289
3702,青岛,900000030289009,长沙路,120.403261,36.120809,900000030289
3702,青岛,900000030289010,双山,120.397406,36.114280,900000030289
3702,青岛,900000030289023,清江路,120.387296,36.106869,900000030289
3702,青岛,900000030289024,错埠岭,120.385384,36.096070,900000030289
3702,青岛,900000030289025,敦化路,120.385321,36.088765,900000030289
3702,青岛,900000030289026,宁夏路,120.385691,36.081741,900000030289
3702,青岛,900000030289027,江西路,120.388271,36.073635,900000030289
3702,青岛,900000030289029,延安三路,120.373767,36.060740,900000030289
3702,青岛,900000030289030,太平角公园,120.359654,36.053773,900000030289
3702,青岛,900000030289031,中山公园,120.351805,36.058342,900000030289
3702,青岛,900000030289032,汇泉广场,120.343300,36.059678,900000030289
3702,青岛,900000030289033,人民会堂,120.329875,36.060331,900000030289
3702,青岛,900000030289034,青岛站,120.315097,36.063675,900000030289
3702,青岛,900000154759001,胶州北站,120.054984,36.395171,900000154760|900000154759
3702,青岛,900000154759002,胶东机场,120.096340,36.356934,900000154760|900000154759
3702,青岛,900000154759003,胶东,120.117612,36.313674,900000154760|900000154759
3702,青岛,900000154759004,大涧,120.161375,36.258791,900000154760|900000154759
3702,青岛,900000154759005,红岛火车站,120.190749,36.248746,900000154760|900000154759
3702,青岛,900000154759006,健康中心,120.199717,36.230920,900000154760|900000154759
3702,青岛,900000154759007,健身中心(红岛会展),120.215413,36.233597,900000154760|900000154759
3702,青岛,900000154759008,观涛,120.244075,36.208281,900000154760|900000154759
3702,青岛,900000154759009,红岛科技馆(方特),120.272952,36.200805,900000154760|900000154759
3702,青岛,900000154759010,大洋,120.290730,36.193056,900000154760|900000154759
3702,青岛,900000071655002,会展中心,120.474085,36.102954,900000071655
3702,青岛,900000071655003,青岛二中,120.480684,36.110488,900000071655
3702,青岛,900000071655004,青岛科大,120.485288,36.124174,900000071655
3702,青岛,900000071655005,张村,120.485492,36.141194,900000071655
3702,青岛,900000071655006,枯桃,120.487154,36.148082,900000071655
3702,青岛,900000071655007,海洋大学,120.494775,36.165108,900000071655
3702,青岛,900000071655008,世博园,120.511371,36.185499,900000071655
3702,青岛,900000071655009,北宅,120.534690,36.213787,900000071655
3702,青岛,900000071655010,北九水,120.558835,36.238526,900000071655
3702,青岛,900000071655011,庙石,120.606377,36.284339,900000071655
3702,青岛,900000071655012,浦里,120.628101,36.306308,900000071655
3702,青岛,900000071655013,鳌山卫,120.660868,36.348990,900000071655
3702,青岛,900000071655014,山东大学,120.678584,36.368994,900000071655
3702,青岛,900000071655015,蓝色硅谷,120.679277,36.385219,900000071655
3702,青岛,900000071655016,水泊,120.679767,36.405207,900000071655
3702,青岛,900000071655017,博览中心,120.704481,36.421087,900000071655
3702,青岛,900000071655018,温泉东,120.702905,36.444221,900000071655
3702,青岛,900000071655019,皋虞,120.710804,36.464104,900000071655
3702,青岛,900000071655020,臧村,120.732520,36.468003,900000071655
3702,青岛,900000071655021,钱谷山,120.760354,36.479099,900000071655
3702,青岛,900000071653026,井冈山路,120.187599,35.953464,900000071736
3702,青岛,900000071736004,积米崖,120.165212,35.930853,900000071736
3702,青岛,900000071736005,灵山卫,120.138472,35.925760,900000071736
3702,青岛,900000071736006,学院路,120.118895,35.919512,900000071736
3702,青岛,900000071736007,朝阳山,120.101950,35.908319,900000071736
3702,青岛,900000071736008,辛屯(灵山湾),120.087449,35.899842,900000071736
3702,青岛,900000071736009,两河,120.066772,35.894161,900000071736
3702,青岛,900000071736010,隐珠,120.034854,35.892216,900000071736
3702,青岛,900000071736011,凤凰山路,120.022689,35.890085,900000071736
3702,青岛,900000071736012,双珠路,120.016561,35.871423,900000071736
3702,青岛,900000071736013,世纪大道,120.002406,35.849688,900000071736
3702,青岛,900000071736014,盛海路(世博城),120.002987,35.827597,900000071736
3702,青岛,900000071736015,大珠山,119.989209,35.815786,900000071736
3702,青岛,900000071736016,张家楼,119.926292,35.793926,900000071736
3702,青岛,900000071736017,古镇口,119.893752,35.750828,900000071736
3702,青岛,900000071736018,龙湾,119.902138,35.690119,900000071736
3702,青岛,900000071736019,琅琊,119.875127,35.670802,900000071736
3702,青岛,900000071736020,贡口湾,119.837421,35.676627,900000071736
3702,青岛,900000071736021,董家口港,119.797359,35.685106,900000071736
3702,青岛,900000071736022,泊里,119.767181,35.687125,900000071736
3702,青岛,900000071736023,董家口火车站,119.715850,35.675590,900000071736
3601,南昌,360100020431002,双港,115.861140,28.743126,360100020431
3601,南昌,360100020431003,孔目湖,115.857961,28.732878,360100020431
3601,南昌,360100020431004,长江路,115.879619,28.717481,360100020431
3601,南昌,360100020431005,珠江路,115.875913,28.707524,360100020431
3601,南昌,360100020431006,庐山南大道,115.865669,28.701409,360100020431
3601,南昌,360100020431007,绿茵路,115.858056,28.697587,360100020431
3601,南昌,360100020431008,卫东,115.848986,28.690856,360100020431
3601,南昌,360100020431009,地铁大厦,115.852386,28.684076,360100020431|360100020563
3601,南昌,360100020431010,秋水广场,115.859973,28.681095,360100020431
3601,南昌,360100020431011,滕王阁,115.877788,28.673301,360100020431
3601,南昌,360100020431012,万寿宫,115.885883,28.675086,360100020431
3601,南昌,360100020431013,八一馆,115.891587,28.675662,360100020431|900000057035
3601,南昌,360100020431014,八一广场,115.902665,28.675140,360100020431|360100020563
3601,南昌,360100020431015,丁公路北,115.913333,28.673932,360100020431
3601,南昌,360100020431016,师大南路,115.924203,28.674034,360100020431
3601,南昌,360100020431017,彭家桥,115.933419,28.674227,360100020431
3601,南昌,360100020431018,谢家村,115.940700,28.674256,360100020431
3601,南昌,360100020431019,青山湖大道,115.948839,28.674362,360100020431
3601,南昌,360100020431020,高新大道,115.960385,28.674424,360100020431
3601,南昌,360100020431021,艾溪湖西,115.973691,28.674424,360100020431
3601,南昌,360100020431022,艾溪湖东,115.993481,28.674697,360100020431
3601,南昌,360100020431023,太子殿,116.011198,28.675010,360100020431
3601,南昌,360100020431024,奥体中心,116.024731,28.674482,360100020431
3601,南昌,360100020431025,瑶湖西,116.038354,28.672109,360100020431
3601,南昌,360100020563023,南路,115.789286,28.552708,360100020563
3601,南昌,360100020563024,大岗,115.789363,28.560590,360100020563
3601,南昌,360100020563025,生米,115.790844,28.571832,360100020563
3601,南昌,360100020563026,九龙湖南,115.793412,28.579703,360100020563
3601,南昌,360100020563027,市民中心,115.796190,28.593435,360100020563
3601,南昌,360100020563028,鹰潭街,115.799006,28.599043,360100020563
3601,南昌,360100020563029,国博,115.795870,28.608219,360100020563
3601,南昌,360100020563022,西站南广场,115.790539,28.618386,360100020563
3601,南昌,360100020563002,南昌西站,115.793362,28.623431,360100020563
3601,南昌,360100020563003,龙岗,115.802987,28.623161,360100020563
3601,南昌,360100020563004,国体中心,115.816739,28.622378,360100020563
3601,南昌,360100020563005,卧龙山,115.822477,28.631606,360100020563
3601,南昌,360100020563006,岭北,115.830145,28.641038,360100020563
3601,南昌,360100020563007,前湖大道,115.834939,28.651869,360100020563
3601,南昌,360100020563008,学府大道东,115.839123,28.659244,360100020563
3601,南昌,360100020563009,翠苑路,115.846675,28.672620,360100020563
3601,南昌,360100020563030,雅苑路,115.857386,28.692061,360100020563
3601,南昌,360100020563031,红谷中大道,115.867006,28.691703,360100020563
3601,南昌,360100020563032,阳明公园,115.891286,28.687954,360100020563
3601,南昌,360100020563033,青山路口,115.902096,28.687249,360100020563|900000057035
3601,南昌,360100020563034,福州路,115.903284,28.680642,360100020563
3601,南昌,360100020563036,永叔路,115.905330,28.666803,360100020563
3601,南昌,360100020563037,丁公路南,115.910889,28.664118,360100020563
3601,南昌,360100020563038,南昌火车站,115.921001,28.663184,360100020563
3601,南昌,360100020563039,顺外,115.928124,28.663683,360100020563
3601,南昌,360100020563040,辛家庵,115.939570,28.659337,360100020563
3601,南昌,900000057035001,京东大道,115.972495,28.692445,900000057035
3601,南昌,900000057035002,梁万,115.960352,28.690277,900000057035
3601,南昌,900000057035003,火炬广场,115.949586,28.688182,900000057035
3601,南昌,900000057035004,国威路,115.941806,28.687168,900000057035
3601,南昌,900000057035005,青山湖西,115.923339,28.693267,900000057035
3601,南昌,900000057035006,上沙沟,115.911388,28.694847,900000057035
3601,南昌,900000057035008,墩子塘,115.894791,28.684957,900000057035
3601,南昌,900000057035010,六眼井,115.893928,28.669774,900000057035
3601,南昌,900000057035011,绳金塔,115.902010,28.658667,900000057035
3601,南昌,900000057035012,十字街,115.905827,28.654019,900000057035
3601,南昌,900000057035013,京家山,115.906520,28.638918,900000057035
3601,南昌,900000057035014,江铃,115.907392,28.624280,900000057035
3601,南昌,900000057035015,施尧,115.907844,28.615223,900000057035
3601,南昌,900000057035016,八大山人,115.908447,28.601805,900000057035
3601,南昌,900000057035017,邓埠,115.909837,28.589895,900000057035
3601,南昌,900000057035018,振兴大道,115.912332,28.576072,900000057035
3601,南昌,900000057035019,沥山,115.915972,28.556331,900000057035
3601,南昌,900000057035020,柏岗,115.918190,28.544366,900000057035
3601,南昌,900000057035021,斗门,115.927796,28.528927,900000057035
3601,南昌,900000057035022,银三角北,115.934838,28.520919,900000057035
3501,福州,350100020612029,象峰,119.329640,26.143430,350100020612
3501,福州,350100020612030,秀山,119.321016,26.133785,350100020612
3501,福州,350100020612031,罗汉山,119.318370,26.126086,350100020612
3501,福州,350100020612032,福州火车站,119.318133,26.112978,350100020612
3501,福州,350100020612033,斗门,119.313723,26.103973,350100020612
3501,福州,350100020612034,树兜,119.306675,26.102362,350100020612
3501,福州,350100020612035,屏山,119.297038,26.096256,350100020612
3501,福州,350100020612036,东街口,119.299250,26.086006,350100020612
3501,福州,350100020612037,南门兜,119.303197,26.076250,350100020612|350100020745
3501,福州,350100020612038,茶亭,119.304376,26.069167,350100020612
3501,福州,350100020612039,达道,119.309855,26.056982,350100020612
3501,福州,350100020612040,上藤,119.320579,26.043708,350100020612
3501,福州,350100020612014,三叉街,119.326693,26.034785,350100020612
3501,福州,350100020612015,白湖亭,119.335262,26.025916,350100020612
3501,福州,350100020612016,葫芦阵,119.343550,26.017109,350100020612
3501,福州,350100020612017,黄山,119.348788,26.010176,350100020612
3501,福州,350100020612018,排下,119.354008,26.001603,350100020612
3501,福州,350100020612019,城门,119.360210,25.996162,350100020612
3501,福州,350100020612020,三角埕,119.368306,25.990796,350100020612
3501,福州,350100020612021,胪雷,119.380086,25.984504,350100020612
3501,福州,350100020612022,福州火车南站,119.390592,25.985951,350100020612
3501,福州,350100020612041,安平,119.402224,25.992335,350100020612
3501,福州,350100020612042,梁厝,119.415109,25.994261,350100020612
3501,福州,350100020612043,下洋,119.420776,25.984204,350100020612
3501,福州,350100020612044,三江口,119.426122,25.978861,350100020612
3501,福州,350100020745002,苏洋,119.159630,26.098509,350100020745
3501,福州,350100020745003,沙堤,119.173983,26.085788,350100020745
3501,福州,350100020745004,上街,119.187282,26.075681,350100020745
3501,福州,350100020745005,金屿,119.200134,26.067193,350100020745
3501,福州,350100020745006,福州大学,119.203480,26.058382,350100020745
3501,福州,350100020745007,董屿·福建师大,119.207305,26.041328,350100020745
3501,福州,350100020745008,厚庭,119.214929,26.041330,350100020745
3501,福州,350100020745009,桔园洲,119.242783,26.046869,350100020745
3501,福州,350100020745010,洪湾,119.250067,26.047386,350100020745
3501,福州,350100020745011,金山,119.261982,26.047441,350100020745
3501,福州,350100020745012,金祥,119.271121,26.048511,350100020745
3501,福州,350100020745013,祥坂,119.286026,26.060745,350100020745
3501,福州,350100020745014,宁化,119.293285,26.062753,350100020745
3501,福州,350100020745015,西洋,119.296899,26.071669,350100020745
3501,福州,350100020745018,水部,119.314169,26.076428,350100020745
3501,福州,350100020745024,紫阳,119.327032,26.076414,350100020745
3501,福州,350100020745020,五里亭,119.340283,26.074264,350100020745
3501,福州,350100020745021,前屿,119.350576,26.072535,350100020745
3501,福州,350100020745022,上洋,119.363028,26.066502,350100020745
3501,福州,350100020745023,鼓山,119.375054,26.053308,350100020745
3501,福州,350100020745025,洋里,119.372234,26.045256,350100020745
4419,东莞,900000039053015,东莞火车站,113.86,23.0886,900000039053
4419,东莞,900000039053014,茶山,113.844,23.0795,900000039053
4419,东莞,900000039053013,榴花公园,113.814,23.0803,900000039053
4419,东莞,900000039053012,下桥,113.788,23.0628,900000039053
4419,东莞,900000039053011,天宝,113.779,23.0473,900000039053
4419,东莞,900000039053010,东城,113.776,23.0327,900000039053
4419,东莞,900000039053009,旗峰公园,113.768,23.02,900000039053
4419,东莞,900000039053008,鸿福路,113.76,23.0113,900000039053
4419,东莞,900000039053007,西平,113.747,22.9939,900000039053
4419,东莞,900000039053006,蛤地,113.729,22.9781,900000039053
4419,东莞,900000039053005,陈屋,113.69,22.9577,900000039053
4419,东莞,900000039053004,寮厦,113.674,22.941,900000039053
4419,东莞,900000039053003,珊美,113.664,22.9262,900000039053
4419,东莞,900000039053002,展览中心,113.662,22.9024,900000039053
4419,东莞,900000039053001,虎门火车站,113.672,22.8593,900000039053
4501,南宁,900000058314001,火车东站,108.414091,22.839677,900000058314
4501,南宁,900000058314002,佛子岭,108.424884,22.831844,900000058314
4501,南宁,900000058314003,百花岭,108.427946,22.818109,900000058314
4501,南宁,900000058314004,埌东客运站,108.418641,22.812921,900000058314
4501,南宁,900000058314005,凤岭,108.410346,22.813119,900000058314
4501,南宁,900000058314006,东盟商务区,108.399059,22.813064,900000058314
4501,南宁,900000058314007,万象城,108.392022,22.813041,900000058314
4501,南宁,900000058314008,会展中心,108.383728,22.812865,900000058314
4501,南宁,900000058314009,金湖广场,108.372356,22.812895,900000058314|900000067049
4501,南宁,900000058314010,南湖,108.363067,22.813671,900000058314
4501,南宁,900000058314011,麻村,108.347473,22.813014,900000058314
4501,南宁,900000058314012,民族广场,108.336350,22.813048,900000058314
4501,南宁,900000058314013,新民路,108.327324,22.813042,900000058314
4501,南宁,900000058314014,朝阳广场,108.320842,22.817093,900000058314|900000060985
4501,南宁,900000058314015,火车站,108.316335,22.824874,900000058314|900000060985
4501,南宁,900000058314016,白苍岭,108.307154,22.831070,900000058314
4501,南宁,900000058314017,广西大学,108.291111,22.831607,900000058314
4501,南宁,900000058314018,鲁班路,108.283012,22.834074,900000058314
4501,南宁,900000058314019,动物园,108.267771,22.837805,900000058314
4501,南宁,900000058314020,清川,108.253119,22.840172,900000058314
4501,南宁,900000058314021,民族大学,108.233018,22.837229,900000058314
4501,南宁,900000058314022,西乡塘客运站,108.219156,22.832924,900000058314
4501,南宁,900000058314023,鹏飞路,108.202283,22.833056,900000058314
4501,南宁,900000058314024,南职院,108.192244,22.833130,900000058314
4501,南宁,900000058314025,石埠,108.177596,22.826528,900000058314
4501,南宁,900000060985036,西津,108.298459,22.889270,900000060985
4501,南宁,900000060985035,安吉客运站,108.297843,22.879757,900000060985|900000067049
4501,南宁,900000060985034,苏卢,108.299553,22.868884,900000060985
4501,南宁,900000060985033,三十三中,108.302241,22.857976,900000060985
4501,南宁,900000060985032,秀厢,108.306686,22.848542,900000060985
4501,南宁,900000060985031,明秀路,108.312746,22.839235,900000060985
4501,南宁,900000060985028,南宁剧场,108.313648,22.804174,900000060985
4501,南宁,900000060985027,福建园,108.311290,22.794893,900000060985
4501,南宁,900000060985026,亭洪路,108.311402,22.788898,900000060985
4501,南宁,900000060985025,石柱岭,108.311485,22.781518,900000060985
4501,南宁,900000060985024,江南客运站,108.312121,22.766625,900000060985
4501,南宁,900000060985023,大沙田,108.316759,22.760811,900000060985|900000073499
4501,南宁,900000060985022,建设路,108.318320,22.751820,900000060985
4501,南宁,900000060985021,石子塘,108.324374,22.741181,900000060985
4501,南宁,900000060985020,金象,108.332244,22.731297,900000060985
4501,南宁,900000060985019,玉洞,108.336650,22.722533,900000060985
4501,南宁,900000060985041,东风路,108.352286,22.719540,900000060985
4501,南宁,900000060985040,玉岭路,108.360239,22.721532,900000060985
4501,南宁,900000060985039,那福路,108.373548,22.724965,900000060985
4501,南宁,900000060985038,平良立交,108.383758,22.726373,900000060985|900000067049
4501,南宁,900000060985037,坛泽,108.393513,22.726328,900000060985
4501,南宁,900000067049001,科园大道,108.269300,22.878325,900000067049
4501,南宁,900000067049002,创业路,108.283924,22.878842,900000067049
4501,南宁,900000067049004,北湖北路,108.316253,22.875570,900000067049
4501,南宁,900000067049005,秀峰路,108.331253,22.878222,900000067049
4501,南宁,900000067049006,邕武路,108.340209,22.875565,900000067049
4501,南宁,900000067049007,大鸡村,108.350972,22.872549,900000067049
4501,南宁,900000067049008,兴桂路,108.356508,22.864507,900000067049
4501,南宁,900000067049009,小鸡村,108.356139,22.856240,900000067049
4501,南宁,900000067049010,东沟岭,108.354822,22.845337,900000067049
4501,南宁,900000067049011,长堽路,108.356054,22.835859,900000067049
4501,南宁,900000067049012,东葛路,108.360007,22.830017,900000067049
4501,南宁,900000067049013,滨湖路,108.369485,22.824915,900000067049
4501,南宁,900000067049015,埌西,108.366096,22.805990,900000067049
4501,南宁,900000067049016,青竹立交,108.364177,22.799171,900000067049
4501,南宁,900000067049017,青秀山,108.368606,22.792524,900000067049
4501,南宁,900000067049018,市博物馆,108.376107,22.775110,900000067049
4501,南宁,900000067049019,总部基地,108.376263,22.767619,900000067049|900000073499
4501,南宁,900000067049020,广西规划馆,108.377809,22.757164,900000067049
4501,南宁,900000067049021,庆歌路,108.383394,22.750251,900000067049
4501,南宁,900000067049022,五象湖,108.383807,22.739034,900000067049
4501,南宁,900000073499018,洪运路,108.242697,22.765316,900000073499
4501,南宁,900000073499017,那历村,108.258885,22.760778,900000073499
4501,南宁,900000073499016,那洪立交,108.270928,22.762138,900000073499
4501,南宁,900000073499015,金阳路,108.281459,22.760831,900000073499
4501,南宁,900000073499014,通源路,108.299888,22.758542,900000073499
4501,南宁,900000073499013,金象大道,108.323187,22.760766,900000073499
4501,南宁,900000073499012,五象岭,108.338012,22.761276,900000073499
4501,南宁,900000073499011,玉象路,108.360984,22.768445,900000073499
4501,南宁,900000073499009,飞龙路,108.386229,22.76636,900000073499
4501,南宁,900000073499008,体育中心西,108.39088,22.76566,900000073499
4501,南宁,900000073499007,体育中心东,108.399177,22.760771,900000073499
4501,南宁,900000073499006,良庆大桥南,108.408662,22.75323,900000073499
4501,南宁,900000073499005,良庆圩,108.416659,22.752697,900000073499
4501,南宁,900000073499004,楞塘村,108.428541,22.754835,900000073499
3401,合肥,900000039731001,九联圩,117.286181,31.691457,900000039731
3401,合肥,900000039731002,丙子铺,117.297393,31.691450,900000039731
3401,合肥,900000039731003,万年埠,117.302102,31.698436,900000039731
3401,合肥,900000039731004,万达城,117.302177,31.705865,900000039731
3401,合肥,900000039731005,云谷路,117.302216,31.713223,900000039731|900000072420
3401,合肥,900000039731006,金斗公园,117.302630,31.723036,900000039731
3401,合肥,900000039731007,塘西河公园,117.302601,31.731507,900000039731
3401,合肥,900000039731008,紫庐,117.302627,31.740745,900000039731
3401,合肥,900000039731009,滨湖会展中心,117.302666,31.754639,900000039731
3401,合肥,900000039731010,高王,117.291420,31.773139,900000039731
3401,合肥,900000039731011,骆岗,117.291451,31.783406,900000039731
3401,合肥,900000039731012,南站南广场,117.291500,31.792643,900000039731
3401,合肥,900000039731013,合肥南站,117.290136,31.799218,900000039731|900000072420
3401,合肥,900000039731014,望湖城,117.292040,31.805361,900000039731
3401,合肥,900000039731015,葛大店,117.303172,31.814564,900000039731
3401,合肥,900000039731016,秋浦河路,117.301989,31.823177,900000039731
3401,合肥,900000039731017,朱岗,117.301739,31.832155,900000039731
3401,合肥,900000039731018,合工大南区,117.300710,31.847196,900000039731
3401,合肥,900000039731019,包公园,117.301360,31.856274,900000039731
3401,合肥,900000039729016,大东门,117.300761,31.863957,900000039731|900000039729
3401,合肥,900000039731021,明光路,117.304588,31.869977,900000039731
3401,合肥,900000039731022,长淮,117.309132,31.875623,900000039731
3401,合肥,900000039731023,合肥火车站,117.315587,31.883376,900000039731|900000055586
3401,合肥,900000039729001,南岗,117.115653,31.850724,900000039729
3401,合肥,900000039729002,桂庄,117.126784,31.850724,900000039729
3401,合肥,900000039729003,汽车西站,117.136078,31.850853,900000039729
3401,合肥,900000039729004,振兴路,117.151850,31.851072,900000039729
3401,合肥,900000039729005,蜀山西,117.168011,31.851358,900000039729
3401,合肥,900000039729006,大蜀山,117.186676,31.852178,900000039729
3401,合肥,900000039729007,天柱路,117.198511,31.854188,900000039729
3401,合肥,900000039729008,科学大道,117.208841,31.855940,900000039729
3401,合肥,900000039729009,十里庙,117.223213,31.854899,900000039729
3401,合肥,900000039729010,西七里塘,117.230892,31.852496,900000039729|900000055586
3401,合肥,900000039729011,五里墩,117.241141,31.851095,900000039729
3401,合肥,900000039729012,三里庵,117.255594,31.854586,900000039729
3401,合肥,900000039729013,安农大,117.265503,31.858171,900000039729
3401,合肥,900000039729014,三孝口,117.275340,31.861092,900000039729
3401,合肥,900000039729015,四牌楼,117.289704,31.861668,900000039729
3401,合肥,900000039729017,三里街,117.313994,31.867598,900000039729
3401,合肥,900000039729018,东五里井,117.324534,31.867763,900000039729
3401,合肥,900000039729019,东七里,117.338466,31.867807,900000039729
3401,合肥,900000039729020,漕冲,117.351760,31.868068,900000039729
3401,合肥,900000039729021,东二十埠,117.367157,31.868250,900000039729
3401,合肥,900000039729022,龙岗,117.376461,31.868407,900000039729
3401,合肥,900000039729023,王岗,117.389813,31.868729,900000039729
3401,合肥,900000039729024,三十埠,117.397380,31.868958,900000039729
3401,合肥,900000055586001,幸福坝,117.180698,31.751017,900000055586
3401,合肥,900000055586002,安大磬苑校区,117.192297,31.759387,900000055586
3401,合肥,900000055586003,工大翡翠湖校区,117.205060,31.765338,900000055586
3401,合肥,900000055586004,大学城北,117.209853,31.775010,900000055586
3401,合肥,900000055586005,繁华大道,117.209870,31.781298,900000055586
3401,合肥,900000055586006,安医大二附院,117.209871,31.790100,900000055586
3401,合肥,900000055586007,省博物院,117.215537,31.800891,900000055586
3401,合肥,900000055586008,图书馆,117.215513,31.809104,900000055586
3401,合肥,900000055586009,合肥大剧院,117.223725,31.814370,900000055586
3401,合肥,900000055586010,市政务中心,117.231886,31.821749,900000055586
3401,合肥,900000055586011,洪岗,117.231564,31.832304,900000055586
3401,合肥,900000055586012,国防科技大学,117.231245,31.840772,900000055586
3401,合肥,900000055586014,南新庄,117.230716,31.861056,900000055586
3401,合肥,900000055586015,合肥西站,117.236373,31.870558,900000055586
3401,合肥,900000055586016,杏花村,117.245606,31.880507,900000055586
3401,合肥,900000055586017,四泉桥,117.256556,31.886585,900000055586
3401,合肥,900000055586018,郑河,117.267967,31.886763,900000055586
3401,合肥,900000055586019,海棠,117.278495,31.886933,900000055586
3401,合肥,900000055586020,一里井,117.287184,31.887032,900000055586
3401,合肥,900000055586021,淮南路,117.296314,31.887268,900000055586
3401,合肥,900000055586022,鸭林冲,117.307496,31.888460,900000055586
3401,合肥,900000055586024,竹丝滩,117.330978,31.885197,900000055586
3401,合肥,900000055586025,方庙,117.342246,31.884998,900000055586
3401,合肥,900000055586026,窦桥湾,117.352360,31.885007,900000055586
3401,合肥,900000055586027,新海大道,117.359062,31.890390,900000055586
3401,合肥,900000055586028,勤劳村,117.361440,31.897380,900000055586
3401,合肥,900000055586029,文浍苑,117.368379,31.909605,900000055586
3401,合肥,900000055586030,幼儿师范,117.372291,31.920885,900000055586
3401,合肥,900000055586031,职教城,117.383158,31.925104,900000055586
3401,合肥,900000055586032,职教城东,117.397566,31.925136,900000055586
3401,合肥,900000055586033,相城路,117.407993,31.924991,900000055586
3401,合肥,900000072420017,望湖城西,117.289085,31.808787,900000072420
3401,合肥,900000072420016,盛大,117.301883,31.792500,900000072420
3401,合肥,900000072420015,包河苑,117.316413,31.793620,900000072420
3401,合肥,900000072420014,义兴,117.325259,31.794697,900000072420
3401,合肥,900000072420013,大连路,117.332285,31.785744,900000072420
3401,合肥,900000072420012,花园大道,117.334224,31.773159,900000072420
3401,合肥,900000072420011,黄河路,117.334569,31.766432,900000072420
3401,合肥,900000072420010,扬子江路,117.338319,31.753118,900000072420
3401,合肥,900000072420009,义城,117.338234,31.740852,900000072420
3401,合肥,900000072420008,省行政中心东,117.338098,31.731411,900000072420
3401,合肥,900000072420007,方兴湖,117.338107,31.718133,900000072420
3401,合肥,900000072420030,渡江纪念馆,117.330288,31.713161,900000072420
3401,合肥,900000072420006,沈湾,117.319745,31.713145,900000072420
3401,合肥,900000072420005,华山路,117.310975,31.713146,900000072420
3401,合肥,900000072420004,清水冲,117.286448,31.713179,900000072420
